1729873747.3615072	10	(0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.1001972563240896, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.1001972563240896, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.21746953278771242, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.21746953278771242)
1729873770.1651363	11	(0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.1001972563240896, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.1001972563240896, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.3951124370560305, 0.5488896276951927, 0.057823837964578795, 0.21746953278771242, 0.5488896276951927, 0.057823837964578795, 0.1001972563240896, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.3050793194280972, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.1001972563240896, 0.5488896276951927)
1729873792.7989373	12	(0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5531294293085853, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.1001972563240896, 0.06328407645897915, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.2790975002380297, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5504851240392394, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795)
1729873814.843039	13	(0.5531294293085853, 0.5504851240392394, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.1053078072650957, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.22926769658602275, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.21746953278771242, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5531294293085853, 0.5488896276951927, 0.5531294293085853, 0.5488896276951927, 0.20873610464963, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.20372258670678778, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.6810401162822404, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5531294293085853, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5504851240392394, 0.21746953278771242, 0.5504851240392394, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.2790975002380297, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927)
1729873836.918551	14	(0.6810401162822404, 0.5531294293085853, 0.5531294293085853, 0.5531294293085853, 0.057823837964578795, 0.057823837964578795, 0.02808956755193648, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5504851240392394, 0.5488896276951927, 0.5504851240392394, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5504851240392394, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5531294293085853, 0.057823837964578795, 0.7131397412270319, 0.5488896276951927, 0.057823837964578795, 0.5531294293085853, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5531294293085853, 0.057823837964578795, 0.5531294293085853, 0.6810401162822404, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.6248931429666337, 0.057823837964578795, 0.20037046866036345, 0.057823837964578795, 0.057823837964578795, 0.5531294293085853, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.630047392032355, 0.057823837964578795, 0.5488896276951927, 0.5531294293085853, 0.5488896276951927, 0.5504851240392394, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5504851240392394, 0.5531294293085853, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5531294293085853, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5531294293085853, 0.5504851240392394, 0.5531294293085853, 0.057823837964578795, 0.5531294293085853, 0.1001972563240896, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927)
1729873859.5782065	15	(0.7131397412270319, 0.6810401162822404, 0.6810401162822404, 0.630047392032355, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.6810401162822404, 0.057823837964578795, 0.5531294293085853, 0.5488896276951927, 0.5488896276951927, 0.21746953278771242, 0.5531294293085853, 0.6810401162822404, 0.5531294293085853, 0.21746953278771242, 0.630047392032355, 0.6810401162822404, 0.057823837964578795, 0.057823837964578795, 0.5531294293085853, 0.057823837964578795, 0.36362819473949604, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.20636048535193474, 0.03229492637414755, 0.036086984784249876, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5531294293085853, 0.630047392032355, 0.5504851240392394, 0.057823837964578795, 0.5036945049375794, 0.5531294293085853, 0.5488896276951927, 0.5531294293085853, 0.6810401162822404, 0.6810401162822404, 0.057823837964578795, 0.057823837964578795, 0.630047392032355, 0.5463692243077889, 0.630047392032355, 0.057823837964578795, 0.5848204425348669, 0.057823837964578795, 0.5531294293085853, 0.5531294293085853, 0.057823837964578795, 0.21746953278771242, 0.630047392032355, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.630047392032355, 0.5531294293085853, 0.6810401162822404, 0.5488896276951927, 0.5531294293085853, 0.5488896276951927, 0.5531294293085853, 0.5531294293085853, 0.057823837964578795, 0.6810401162822404, 0.057823837964578795, 0.5531294293085853, 0.056060657421200366, 0.057823837964578795, 0.5504851240392394, 0.630047392032355, 0.6248931429666337, 0.057823837964578795, 0.5504851240392394, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5531294293085853, 0.5488896276951927, 0.6810401162822404, 0.5531294293085853, 0.5488896276951927, 0.057823837964578795)
1729873885.1767704	16	(0.7131397412270319, 0.6810401162822404, 0.6810401162822404, 0.6810401162822404, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.6810401162822404, 0.5488896276951927, 0.6810401162822404, 0.630047392032355, 0.057823837964578795, 0.5488896276951927, 0.5848204425348669, 0.5488896276951927, 0.5531294293085853, 0.630047392032355, 0.5495128529037359, 0.057823837964578795, 0.6810401162822404, 0.630047392032355, 0.5414995423643569, 0.630047392032355, 0.6810401162822404, 0.6810401162822404, 0.5488896276951927, 0.6810401162822404, 0.630047392032355, 0.5488896276951927, 0.5237745400554941, 0.5488896276951927, 0.09372645748216302, 0.6810401162822404, 0.5488896276951927, 0.20636048535193474, 0.057823837964578795, 0.057823837964578795, 0.5531294293085853, 0.03601635433027206, 0.07652622766499362, 0.057823837964578795, 0.630047392032355, 0.5488896276951927, 0.8473954441411131, 0.630047392032355, 0.630047392032355, 0.14234354097014557, 0.057823837964578795, 0.6810401162822404, 0.057823837964578795, 0.6810401162822404, 0.5488896276951927, 0.5488896276951927, 0.6810401162822404, 0.630047392032355, 0.6810401162822404, 0.5488896276951927, 0.5488896276951927, 0.6810401162822404, 0.6810401162822404, 0.6810401162822404, 0.057823837964578795, 0.7131397412270319, 0.5531294293085853, 0.6810401162822404, 0.057823837964578795, 0.5488896276951927, 0.6810401162822404, 0.06696269174622382, 0.057823837964578795, 0.5488896276951927, 0.630047392032355, 0.5548405958230717, 0.6810401162822404, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5531294293085853, 0.057823837964578795, 0.21746953278771242, 0.630047392032355, 0.630047392032355, 0.057823837964578795, 0.630047392032355, 0.6810401162822404, 0.630047392032355, 0.16187113417082732, 0.1568035488013404, 0.630047392032355, 0.5531294293085853)
1729873909.7205555	17	(0.8473954441411131, 0.7131397412270319, 0.7131397412270319, 0.6810401162822404, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.6810401162822404, 0.6810401162822404, 0.6810401162822404, 0.6810401162822404, 0.45469528636156753, 0.5488896276951927, 0.12372671966986626, 0.6810401162822404, 0.5488896276951927, 0.057823837964578795, 0.1733867086580272, 0.8473954441411131, 0.057823837964578795, 0.5419844993739255, 0.03229492637414755, 0.7131397412270319, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.6810401162822404, 0.057823837964578795, 0.5488896276951927, 0.6810401162822404, 0.630047392032355, 0.6810401162822404, 0.8473954441411131, 0.7131397412270319, 0.21746953278771242, 0.5488896276951927, 0.630047392032355, 0.5223794697136062, 0.6810401162822404, 0.630047392032355, 0.7131397412270319, 0.18656947645074418, 0.667789005605098, 0.7131397412270319, 0.7131397412270319, 0.5488896276951927, 0.057823837964578795, 0.6810401162822404, 0.057823837964578795, 0.5488896276951927, 0.6810401162822404, 0.5488896276951927, 0.7084079135306725, 0.630047392032355, 0.8473954441411131, 0.6810401162822404, 0.057823837964578795, 0.6810401162822404, 0.5488896276951927, 0.5488896276951927, 0.7131397412270319, 0.6810401162822404, 0.630047392032355, 0.5488896276951927, 0.7131397412270319, 0.5495128529037359, 0.8403245650710298, 0.21746953278771242, 0.6810401162822404, 0.5488896276951927, 0.5839459714779922, 0.6810401162822404, 0.6810401162822404, 0.6810401162822404, 0.5488896276951927, 0.7131397412270319, 0.057823837964578795, 0.21726713653075513, 0.6810401162822404, 0.11134402966418899, 0.5488896276951927, 0.057823837964578795, 0.630047392032355, 0.8473954441411131, 0.6810401162822404, 0.5488896276951927, 0.6810401162822404, 0.6810401162822404, 0.057823837964578795, 0.6810401162822404, 0.057823837964578795, 0.0558471118199001, 0.630047392032355)
1729873936.5839276	18	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.6117079496134594, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.8403245650710298, 0.8473954441411131, 0.5488896276951927, 0.7131397412270319, 0.7131397412270319, 0.8473954441411131, 0.21746953278771242, 0.5504851240392394, 0.8473954441411131, 0.11562186361061322, 0.05656706340851503, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.054845361953310356, 0.5352333747825759, 0.1937584573411949, 0.21746953278771242, 0.04748236856312815, 0.5488896276951927, 0.630047392032355, 0.2182661192467925, 0.7878626855872739, 0.7131397412270319, 0.8473954441411131, 0.5488896276951927, 0.6810401162822404, 0.1398086530423691, 0.057823837964578795, 0.6810401162822404, 0.048123105675487166, 0.7131397412270319, 0.7131397412270319, 0.21746953278771242, 0.6810401162822404, 0.630047392032355, 0.5488896276951927, 0.057823837964578795, 0.7131397412270319, 0.5488896276951927, 0.5488896276951927, 0.12372671966986626, 0.8403245650710298, 0.5488896276951927, 0.8473954441411131, 0.7131397412270319, 0.5488896276951927, 0.7131397412270319, 0.5488896276951927, 0.12392036430680597, 0.12372671966986626, 0.630047392032355, 0.057823837964578795, 0.6810401162822404, 0.6810401162822404, 0.21746953278771242, 0.6810401162822404, 0.4316015974225438, 0.5488896276951927, 0.5488896276951927, 0.7131397412270319, 0.5488896276951927, 0.7131397412270319, 0.5488896276951927, 0.21746953278771242, 0.7131397412270319, 0.7131397412270319, 0.04498730481835578, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.7131397412270319, 0.5488896276951927, 0.11562186361061322, 0.12785778973398776, 0.09189835904318167, 0.03438529668114443, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.6810401162822404, 0.8473954441411131, 0.5488896276951927, 0.6810401162822404)
1729873960.912714	19	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.03314020260135664, 0.057823837964578795, 0.057823837964578795, 0.7131397412270319, 0.6810401162822404, 0.5488896276951927, 0.04033615260199086, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.6117079496134594, 0.5504851240392394, 0.8403245650710298, 0.057823837964578795, 0.5488896276951927, 0.21746953278771242, 0.057823837964578795, 0.5488896276951927, 0.630047392032355, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.4120392646829567, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.03143485380479605, 0.21746953278771242, 0.057823837964578795, 0.41669917508024845, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8403245650710298, 0.8473954441411131, 0.8403245650710298, 0.09116178271838582, 0.5488896276951927, 0.5488896276951927, 0.649014978633129, 0.5488896276951927, 0.057823837964578795, 0.5198317826577212, 0.7131397412270319, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.6810401162822404, 0.04077846968671561, 0.20380666965250482, 0.8473954441411131, 0.5483092474544375, 0.7878626855872739, 0.7131397412270319, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.42698018640839563, 0.057823837964578795, 0.5488896276951927, 0.630047392032355, 0.7131397412270319, 0.6013330632947282, 0.29054764288586643, 0.057823837964578795, 0.057823837964578795, 0.08729226809898694, 0.5488896276951927, 0.21746953278771242, 0.8473954441411131, 0.02169061796422944, 0.8473954441411131, 0.5488896276951927, 0.11562186361061322, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.12288493668189349, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.7131397412270319, 0.8473954441411131, 0.11282649710082471)
1729873984.0024455	20	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.11451365221171073, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.05196454732600664, 0.5839459714779922, 0.11562186361061322, 0.057823837964578795, 0.5504851240392394, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.11562186361061322, 0.8473954441411131, 0.8473954441411131, 0.11562186361061322, 0.5839459714779922, 0.5488896276951927, 0.21746953278771242, 0.5488896276951927, 0.8473954441411131, 0.30154942993193024, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.04756211441491465, 0.05786237497700342, 0.06248162330128304, 0.22062175000070394, 0.5839459714779922, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.11562186361061322, 0.0998172207091893, 0.11562186361061322, 0.04428115478281458, 0.12288493668189349, 0.033558692342941066, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.11562186361061322, 0.6437125695197274, 0.5488896276951927, 0.11562186361061322, 0.04618104393612066, 0.8473954441411131, 0.11562186361061322, 0.5488896276951927, 0.8473954441411131, 0.8403245650710298, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.5839459714779922, 0.11562186361061322, 0.035024509860543285, 0.8473954441411131, 0.057823837964578795, 0.8403245650710298, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131)
1729874006.0776875	21	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.01370971827545675, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.11562186361061322, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.21411602074857428, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.058621496093412384, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.11562186361061322, 0.5839459714779922, 0.057823837964578795, 0.8473954441411131, 0.11562186361061322, 0.5488896276951927, 0.057823837964578795, 0.21947059002347702, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.11562186361061322, 0.04807326957115032, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.027465996386361158, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.11562186361061322, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.11853729638938248, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.027465996386361158, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.21746953278771242, 0.5488896276951927, 0.11562186361061322, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.02947036811627335)
1729874028.3037748	22	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.056523969858771506, 0.5488896276951927, 0.057823837964578795, 0.4316015974225438, 0.5488896276951927, 0.11562186361061322, 0.8473954441411131, 0.8473954441411131, 0.11492895477954213, 0.11562186361061322, 0.5488896276951927, 0.5488896276951927, 0.04782242994050523, 0.14234354097014557, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.15111971406746727, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.11562186361061322, 0.5488896276951927, 0.09474130943814951, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.11562186361061322, 0.057823837964578795, 0.4316015974225438, 0.5488896276951927, 0.0206884775781907, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.11562186361061322, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.03963267972117934, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.21746953278771242, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.11562186361061322, 0.5523506617050651, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.11562186361061322, 0.8473954441411131, 0.11562186361061322, 0.8473954441411131, 0.5488896276951927)
